scholarship_id,scholarship_name,provider,category,education_level,min_marks_required,income_limit,scholarship_amount,state,deadline,application_mode
4509,Aditya Scholars Program 4509,Aditya Birla Group,Category-Based,Undergraduate,65,200000,10000,Rajasthan,2026-11-17,Online/Offline
4510,Reliance Scholars Program 4510,Reliance Foundation,Need-Based,Undergraduate,58,500000,10000,Uttar Pradesh,2026-11-25,Online
4511,Tata Scholars Program 4511,Tata Capital,Merit,Postgraduate,61,200000,150000,Maharashtra,2026-09-05,Online/Offline
4512,Sitaram Scholars Program 4512,Sitaram Jindal Foundation,Need-Based,PhD,70,800000,50000,Karnataka,2026-12-15,Online/Offline
4513,Reliance Scholars Program 4513,Reliance Foundation,Merit + Need,Postgraduate,74,300000,100000,Maharashtra,2026-09-12,Online/Offline
4514,ONGC Scholars Program 4514,ONGC Foundation,Merit,Postgraduate,66,250000,25000,Uttar Pradesh,2026-11-01,Online
4515,LIC Scholars Program 4515,LIC India,Merit + Need,Undergraduate,53,300000,25000,Madhya Pradesh,2026-11-30,Online/Offline
4516,Infosys Scholars Program 4516,Infosys Foundation,Need-Based,Postgraduate,58,200000,100000,Rajasthan,2026-05-03,Online/Offline
4517,Tata Scholars Program 4517,Tata Capital,Need-Based,PhD,52,800000,10000,Uttar Pradesh,2026-09-13,Online
4518,ONGC Scholars Program 4518,ONGC Foundation,Need-Based,Undergraduate,51,500000,150000,Tamil Nadu,2026-06-29,Online
4519,Ministry Scholars Program 4519,Ministry of Education,Merit + Need,PhD,76,250000,25000,Tamil Nadu,2026-11-16,Online
4520,Aditya Scholars Program 4520,Aditya Birla Group,Merit + Need,Undergraduate,85,200000,25000,Maharashtra,2026-11-02,Online/Offline
4521,Tata Scholars Program 4521,Tata Capital,Merit + Need,Postgraduate,50,200000,100000,Tamil Nadu,2026-07-09,Online/Offline
4522,Aditya Scholars Program 4522,Aditya Birla Group,Merit + Need,Undergraduate,57,250000,200000,Rajasthan,2026-10-26,Online
4523,ONGC Scholars Program 4523,ONGC Foundation,Merit,PhD,56,250000,150000,Maharashtra,2026-10-14,Online
4524,Tata Scholars Program 4524,Tata Capital,Category-Based,School,84,200000,50000,Rajasthan,2026-11-09,Online/Offline
4525,Ministry Scholars Program 4525,Ministry of Education,Category-Based,PhD,65,250000,25000,Uttar Pradesh,2026-11-21,Online/Offline
4526,Ministry Scholars Program 4526,Ministry of Education,Merit,School,84,300000,100000,Madhya Pradesh,2026-11-03,Online/Offline
4527,Ministry Scholars Program 4527,Ministry of Education,Need-Based,Postgraduate,76,300000,50000,Maharashtra,2026-11-06,Online
4528,ONGC Scholars Program 4528,ONGC Foundation,Merit,School,63,300000,50000,Uttar Pradesh,2026-07-28,Online/Offline
4529,Infosys Scholars Program 4529,Infosys Foundation,Category-Based,Postgraduate,82,200000,25000,Gujarat,2026-08-23,Online/Offline
4530,Aditya Scholars Program 4530,Aditya Birla Group,Merit,Undergraduate,51,300000,50000,Tamil Nadu,2026-05-01,Online
4531,Sitaram Scholars Program 4531,Sitaram Jindal Foundation,Need-Based,Undergraduate,89,250000,50000,Delhi,2026-07-18,Online
4532,Ministry Scholars Program 4532,Ministry of Education,Merit + Need,Postgraduate,50,300000,200000,Tamil Nadu,2026-11-19,Online/Offline
4533,Infosys Scholars Program 4533,Infosys Foundation,Need-Based,Postgraduate,81,250000,25000,Uttar Pradesh,2026-07-24,Online
4534,Aditya Scholars Program 4534,Aditya Birla Group,Merit,School,66,200000,200000,Maharashtra,2026-05-10,Online
4535,Sitaram Scholars Program 4535,Sitaram Jindal Foundation,Category-Based,Postgraduate,56,200000,25000,Madhya Pradesh,2026-11-24,Online/Offline
4536,Tata Scholars Program 4536,Tata Capital,Category-Based,Undergraduate,73,250000,75000,Maharashtra,2026-11-28,Online
4537,Reliance Scholars Program 4537,Reliance Foundation,Merit,Postgraduate,59,250000,50000,Delhi,2026-06-09,Online
4538,LIC Scholars Program 4538,LIC India,Category-Based,School,65,250000,10000,Maharashtra,2026-07-28,Online
4539,Ministry Scholars Program 4539,Ministry of Education,Merit,Undergraduate,70,300000,150000,Karnataka,2026-06-02,Online/Offline
4540,HDFC Scholars Program 4540,HDFC Bank,Category-Based,School,70,200000,100000,Maharashtra,2026-12-24,Online/Offline
4541,Tata Scholars Program 4541,Tata Capital,Merit + Need,School,86,300000,200000,Rajasthan,2026-10-10,Online
4542,Tata Scholars Program 4542,Tata Capital,Need-Based,School,85,250000,50000,Uttar Pradesh,2026-08-28,Online
4543,Infosys Scholars Program 4543,Infosys Foundation,Need-Based,Postgraduate,76,500000,100000,Maharashtra,2026-08-01,Online
4544,LIC Scholars Program 4544,LIC India,Merit + Need,Postgraduate,83,800000,25000,Tamil Nadu,2026-11-11,Online
4545,Reliance Scholars Program 4545,Reliance Foundation,Category-Based,PhD,50,250000,150000,Madhya Pradesh,2026-10-06,Online
4546,Sitaram Scholars Program 4546,Sitaram Jindal Foundation,Merit,PhD,77,500000,150000,Delhi,2026-05-01,Online
4547,Bharti Scholars Program 4547,Bharti Foundation,Merit + Need,Undergraduate,60,200000,100000,Tamil Nadu,2026-07-25,Online
4548,ONGC Scholars Program 4548,ONGC Foundation,Merit + Need,Undergraduate,81,800000,25000,Madhya Pradesh,2026-05-04,Online
4549,HDFC Scholars Program 4549,HDFC Bank,Merit + Need,School,67,300000,10000,Maharashtra,2026-09-16,Online
4550,Reliance Scholars Program 4550,Reliance Foundation,Category-Based,Undergraduate,78,200000,150000,Uttar Pradesh,2026-10-08,Online/Offline
4551,Sitaram Scholars Program 4551,Sitaram Jindal Foundation,Category-Based,Postgraduate,57,500000,200000,Rajasthan,2026-07-16,Online
4552,Tata Scholars Program 4552,Tata Capital,Need-Based,Undergraduate,88,800000,100000,Gujarat,2026-07-14,Online/Offline
4553,Tata Scholars Program 4553,Tata Capital,Category-Based,School,63,800000,75000,Uttar Pradesh,2026-05-01,Online/Offline
4554,Aditya Scholars Program 4554,Aditya Birla Group,Category-Based,Postgraduate,64,500000,50000,Madhya Pradesh,2026-09-12,Online
4555,LIC Scholars Program 4555,LIC India,Merit + Need,Postgraduate,74,800000,10000,Uttar Pradesh,2026-09-15,Online
4556,Bharti Scholars Program 4556,Bharti Foundation,Category-Based,Postgraduate,63,500000,150000,Tamil Nadu,2026-11-24,Online
4557,Ministry Scholars Program 4557,Ministry of Education,Merit + Need,Undergraduate,85,800000,10000,Rajasthan,2026-06-25,Online/Offline
4558,ONGC Scholars Program 4558,ONGC Foundation,Merit,PhD,72,800000,25000,Tamil Nadu,2026-07-13,Online
4559,Sitaram Scholars Program 4559,Sitaram Jindal Foundation,Merit + Need,Postgraduate,71,300000,25000,Rajasthan,2026-11-07,Online
4560,LIC Scholars Program 4560,LIC India,Category-Based,Postgraduate,86,500000,50000,Tamil Nadu,2026-05-04,Online
4561,Ministry Scholars Program 4561,Ministry of Education,Merit + Need,Postgraduate,59,200000,25000,Karnataka,2026-08-20,Online/Offline
4562,Reliance Scholars Program 4562,Reliance Foundation,Category-Based,Postgraduate,83,500000,10000,Delhi,2026-12-04,Online/Offline
4563,LIC Scholars Program 4563,LIC India,Category-Based,PhD,83,200000,75000,Gujarat,2026-09-01,Online
4564,Reliance Scholars Program 4564,Reliance Foundation,Category-Based,Postgraduate,62,800000,50000,Maharashtra,2026-05-10,Online
4565,Ministry Scholars Program 4565,Ministry of Education,Merit,Undergraduate,58,200000,150000,Karnataka,2026-09-05,Online
4566,Ministry Scholars Program 4566,Ministry of Education,Category-Based,Undergraduate,79,800000,200000,Karnataka,2026-12-04,Online/Offline
4567,Bharti Scholars Program 4567,Bharti Foundation,Need-Based,Undergraduate,56,500000,10000,Madhya Pradesh,2026-11-28,Online/Offline
4568,Aditya Scholars Program 4568,Aditya Birla Group,Category-Based,Undergraduate,67,300000,25000,Delhi,2026-07-23,Online/Offline
4569,Ministry Scholars Program 4569,Ministry of Education,Merit + Need,Postgraduate,58,300000,25000,Delhi,2026-11-26,Online/Offline
4570,Bharti Scholars Program 4570,Bharti Foundation,Merit + Need,Undergraduate,69,250000,150000,Rajasthan,2026-05-15,Online/Offline
4571,LIC Scholars Program 4571,LIC India,Merit,Postgraduate,71,500000,200000,Uttar Pradesh,2026-05-15,Online/Offline
4572,LIC Scholars Program 4572,LIC India,Category-Based,Postgraduate,69,500000,25000,Delhi,2026-07-01,Online
4573,Tata Scholars Program 4573,Tata Capital,Need-Based,Postgraduate,84,300000,200000,Maharashtra,2026-06-05,Online/Offline
4574,Ministry Scholars Program 4574,Ministry of Education,Category-Based,School,84,200000,100000,Madhya Pradesh,2026-11-04,Online/Offline
4575,Reliance Scholars Program 4575,Reliance Foundation,Merit + Need,Undergraduate,83,300000,10000,Madhya Pradesh,2026-08-07,Online/Offline
4576,LIC Scholars Program 4576,LIC India,Merit,Undergraduate,83,800000,50000,Madhya Pradesh,2026-07-15,Online
4577,Tata Scholars Program 4577,Tata Capital,Need-Based,Undergraduate,88,250000,25000,Rajasthan,2026-08-31,Online
4578,LIC Scholars Program 4578,LIC India,Category-Based,PhD,77,250000,10000,Gujarat,2026-06-30,Online
4579,ONGC Scholars Program 4579,ONGC Foundation,Need-Based,Postgraduate,56,800000,25000,Maharashtra,2026-11-16,Online
4580,Ministry Scholars Program 4580,Ministry of Education,Need-Based,Postgraduate,88,200000,75000,Uttar Pradesh,2026-09-06,Online
4581,Tata Scholars Program 4581,Tata Capital,Need-Based,PhD,62,250000,100000,Madhya Pradesh,2026-06-27,Online/Offline
4582,LIC Scholars Program 4582,LIC India,Merit + Need,Postgraduate,56,200000,25000,Karnataka,2026-08-10,Online
4583,Sitaram Scholars Program 4583,Sitaram Jindal Foundation,Merit + Need,Undergraduate,61,800000,10000,Madhya Pradesh,2026-10-29,Online/Offline
4584,Bharti Scholars Program 4584,Bharti Foundation,Category-Based,Undergraduate,90,200000,25000,Rajasthan,2026-06-27,Online/Offline
4585,LIC Scholars Program 4585,LIC India,Category-Based,PhD,88,300000,150000,Karnataka,2026-05-14,Online
4586,Bharti Scholars Program 4586,Bharti Foundation,Need-Based,Postgraduate,61,800000,50000,Gujarat,2026-08-14,Online/Offline
4587,Tata Scholars Program 4587,Tata Capital,Merit,Postgraduate,54,200000,25000,Tamil Nadu,2026-10-31,Online/Offline
4588,ONGC Scholars Program 4588,ONGC Foundation,Merit + Need,PhD,65,200000,75000,Maharashtra,2026-08-03,Online/Offline
4589,HDFC Scholars Program 4589,HDFC Bank,Merit + Need,Undergraduate,89,250000,50000,Gujarat,2026-10-18,Online/Offline
4590,ONGC Scholars Program 4590,ONGC Foundation,Merit + Need,PhD,52,250000,200000,Madhya Pradesh,2026-05-28,Online/Offline
4591,Sitaram Scholars Program 4591,Sitaram Jindal Foundation,Need-Based,PhD,53,500000,200000,Delhi,2026-10-17,Online
4592,Aditya Scholars Program 4592,Aditya Birla Group,Need-Based,PhD,79,500000,25000,Rajasthan,2026-05-13,Online/Offline
4593,Infosys Scholars Program 4593,Infosys Foundation,Category-Based,School,59,500000,75000,Delhi,2026-09-09,Online
4594,Ministry Scholars Program 4594,Ministry of Education,Category-Based,School,57,300000,150000,Gujarat,2026-11-28,Online
4595,ONGC Scholars Program 4595,ONGC Foundation,Merit,Undergraduate,88,500000,10000,Delhi,2026-08-06,Online
4596,Ministry Scholars Program 4596,Ministry of Education,Merit,School,59,300000,200000,Uttar Pradesh,2026-07-23,Online/Offline
4597,LIC Scholars Program 4597,LIC India,Need-Based,Undergraduate,89,250000,50000,Gujarat,2026-10-22,Online/Offline
4598,Sitaram Scholars Program 4598,Sitaram Jindal Foundation,Merit,Undergraduate,52,300000,200000,Uttar Pradesh,2026-05-13,Online
4599,ONGC Scholars Program 4599,ONGC Foundation,Need-Based,Undergraduate,52,250000,25000,Rajasthan,2026-07-15,Online
4600,Bharti Scholars Program 4600,Bharti Foundation,Category-Based,Postgraduate,73,200000,50000,Rajasthan,2026-05-18,Online/Offline
4601,ONGC Scholars Program 4601,ONGC Foundation,Need-Based,School,82,250000,50000,Delhi,2026-09-30,Online
4602,ONGC Scholars Program 4602,ONGC Foundation,Merit,PhD,86,500000,75000,Karnataka,2026-10-18,Online/Offline
4603,ONGC Scholars Program 4603,ONGC Foundation,Category-Based,Postgraduate,69,250000,10000,Delhi,2026-11-28,Online
4604,HDFC Scholars Program 4604,HDFC Bank,Need-Based,Undergraduate,69,500000,100000,Gujarat,2026-06-16,Online/Offline
4605,HDFC Scholars Program 4605,HDFC Bank,Merit,School,89,800000,150000,Madhya Pradesh,2026-09-30,Online/Offline
4606,HDFC Scholars Program 4606,HDFC Bank,Merit + Need,School,59,200000,200000,Tamil Nadu,2026-11-27,Online/Offline
4607,Tata Scholars Program 4607,Tata Capital,Merit,PhD,65,250000,25000,Uttar Pradesh,2026-09-26,Online
4608,Aditya Scholars Program 4608,Aditya Birla Group,Need-Based,Undergraduate,65,800000,100000,Uttar Pradesh,2026-09-26,Online/Offline
4609,Tata Scholars Program 4609,Tata Capital,Merit,PhD,83,500000,75000,Delhi,2026-12-04,Online
4610,Sitaram Scholars Program 4610,Sitaram Jindal Foundation,Need-Based,PhD,57,250000,75000,Uttar Pradesh,2026-08-18,Online/Offline
4611,HDFC Scholars Program 4611,HDFC Bank,Category-Based,PhD,90,800000,50000,Gujarat,2026-06-19,Online
4612,Infosys Scholars Program 4612,Infosys Foundation,Need-Based,PhD,75,800000,25000,Delhi,2026-09-11,Online
4613,Sitaram Scholars Program 4613,Sitaram Jindal Foundation,Category-Based,Postgraduate,61,250000,10000,Madhya Pradesh,2026-06-01,Online
4614,Aditya Scholars Program 4614,Aditya Birla Group,Need-Based,Undergraduate,64,250000,200000,Rajasthan,2026-08-18,Online/Offline
4615,Bharti Scholars Program 4615,Bharti Foundation,Category-Based,Undergraduate,68,800000,150000,Tamil Nadu,2026-06-08,Online
4616,Aditya Scholars Program 4616,Aditya Birla Group,Category-Based,Undergraduate,84,500000,200000,Delhi,2026-05-25,Online/Offline
4617,ONGC Scholars Program 4617,ONGC Foundation,Need-Based,Postgraduate,63,300000,25000,Karnataka,2026-07-12,Online
4618,Infosys Scholars Program 4618,Infosys Foundation,Category-Based,School,52,500000,75000,Rajasthan,2026-09-26,Online
4619,HDFC Scholars Program 4619,HDFC Bank,Merit + Need,Undergraduate,74,250000,100000,Rajasthan,2026-05-19,Online/Offline
4620,Ministry Scholars Program 4620,Ministry of Education,Merit,Postgraduate,67,250000,100000,Maharashtra,2026-12-31,Online
4621,LIC Scholars Program 4621,LIC India,Need-Based,School,74,200000,50000,Rajasthan,2026-05-23,Online/Offline
4622,LIC Scholars Program 4622,LIC India,Merit,PhD,82,500000,150000,Uttar Pradesh,2026-12-27,Online
4623,Sitaram Scholars Program 4623,Sitaram Jindal Foundation,Merit + Need,Postgraduate,75,250000,150000,Tamil Nadu,2026-06-16,Online
4624,Sitaram Scholars Program 4624,Sitaram Jindal Foundation,Need-Based,Postgraduate,59,800000,10000,Rajasthan,2026-06-13,Online
4625,Bharti Scholars Program 4625,Bharti Foundation,Need-Based,PhD,75,500000,200000,Karnataka,2026-05-17,Online
4626,Sitaram Scholars Program 4626,Sitaram Jindal Foundation,Need-Based,Postgraduate,52,800000,100000,Uttar Pradesh,2026-05-27,Online/Offline
4627,Tata Scholars Program 4627,Tata Capital,Merit + Need,Postgraduate,82,800000,75000,Uttar Pradesh,2026-12-05,Online
4628,Ministry Scholars Program 4628,Ministry of Education,Merit + Need,Postgraduate,80,800000,150000,Madhya Pradesh,2026-08-03,Online/Offline
4629,Bharti Scholars Program 4629,Bharti Foundation,Category-Based,Undergraduate,58,500000,50000,Madhya Pradesh,2026-05-19,Online/Offline
4630,Bharti Scholars Program 4630,Bharti Foundation,Merit + Need,Postgraduate,78,200000,200000,Karnataka,2026-08-01,Online
4631,Aditya Scholars Program 4631,Aditya Birla Group,Need-Based,School,67,200000,50000,Rajasthan,2026-06-15,Online/Offline
4632,Tata Scholars Program 4632,Tata Capital,Merit,Postgraduate,85,250000,25000,Madhya Pradesh,2026-05-25,Online/Offline
4633,Tata Scholars Program 4633,Tata Capital,Merit + Need,Postgraduate,86,200000,100000,Uttar Pradesh,2026-07-15,Online/Offline
4634,Sitaram Scholars Program 4634,Sitaram Jindal Foundation,Merit + Need,Postgraduate,51,500000,200000,Madhya Pradesh,2026-07-07,Online
4635,LIC Scholars Program 4635,LIC India,Category-Based,Undergraduate,79,300000,75000,Rajasthan,2026-12-25,Online
4636,LIC Scholars Program 4636,LIC India,Merit,PhD,62,800000,75000,Gujarat,2026-11-19,Online
4637,Infosys Scholars Program 4637,Infosys Foundation,Merit + Need,PhD,73,200000,25000,Uttar Pradesh,2026-11-03,Online/Offline
4638,Ministry Scholars Program 4638,Ministry of Education,Merit,PhD,79,800000,150000,Delhi,2026-12-20,Online/Offline
4639,Reliance Scholars Program 4639,Reliance Foundation,Need-Based,Undergraduate,88,250000,10000,Karnataka,2026-07-25,Online
4640,Tata Scholars Program 4640,Tata Capital,Need-Based,Postgraduate,80,250000,50000,Uttar Pradesh,2026-11-19,Online/Offline
4641,Tata Scholars Program 4641,Tata Capital,Need-Based,Postgraduate,89,250000,150000,Madhya Pradesh,2026-11-02,Online
4642,Aditya Scholars Program 4642,Aditya Birla Group,Merit + Need,School,71,800000,200000,Tamil Nadu,2026-05-14,Online/Offline
4643,Sitaram Scholars Program 4643,Sitaram Jindal Foundation,Merit + Need,Undergraduate,85,800000,200000,Uttar Pradesh,2026-10-16,Online
4644,Aditya Scholars Program 4644,Aditya Birla Group,Need-Based,School,65,500000,100000,Karnataka,2026-12-23,Online
4645,HDFC Scholars Program 4645,HDFC Bank,Need-Based,Postgraduate,82,500000,75000,Tamil Nadu,2026-05-12,Online/Offline
4646,LIC Scholars Program 4646,LIC India,Merit + Need,PhD,90,300000,25000,Karnataka,2026-10-15,Online
4647,LIC Scholars Program 4647,LIC India,Need-Based,Undergraduate,81,250000,25000,Uttar Pradesh,2026-08-24,Online/Offline
4648,ONGC Scholars Program 4648,ONGC Foundation,Merit,PhD,57,300000,150000,Madhya Pradesh,2026-05-10,Online/Offline
4649,Reliance Scholars Program 4649,Reliance Foundation,Category-Based,Undergraduate,59,300000,150000,Delhi,2026-10-02,Online/Offline
4650,Sitaram Scholars Program 4650,Sitaram Jindal Foundation,Merit,PhD,53,300000,50000,Karnataka,2026-08-02,Online
4651,Tata Scholars Program 4651,Tata Capital,Merit,Postgraduate,89,200000,200000,Tamil Nadu,2026-09-09,Online
4652,ONGC Scholars Program 4652,ONGC Foundation,Merit + Need,PhD,60,800000,100000,Tamil Nadu,2026-10-11,Online
4653,Bharti Scholars Program 4653,Bharti Foundation,Merit + Need,PhD,87,250000,100000,Gujarat,2026-08-18,Online
4654,Aditya Scholars Program 4654,Aditya Birla Group,Merit + Need,Undergraduate,58,200000,150000,Delhi,2026-11-30,Online
4655,LIC Scholars Program 4655,LIC India,Merit,Undergraduate,60,500000,150000,Gujarat,2026-12-07,Online
4656,Infosys Scholars Program 4656,Infosys Foundation,Category-Based,PhD,83,250000,50000,Delhi,2026-08-13,Online/Offline
4657,ONGC Scholars Program 4657,ONGC Foundation,Need-Based,School,74,250000,200000,Rajasthan,2026-08-08,Online/Offline
4658,Infosys Scholars Program 4658,Infosys Foundation,Need-Based,Undergraduate,85,500000,10000,Maharashtra,2026-11-04,Online
4659,Ministry Scholars Program 4659,Ministry of Education,Merit + Need,School,58,300000,25000,Maharashtra,2026-07-22,Online
4660,Bharti Scholars Program 4660,Bharti Foundation,Category-Based,Postgraduate,77,200000,200000,Karnataka,2026-07-23,Online
4661,Tata Scholars Program 4661,Tata Capital,Merit,Postgraduate,85,200000,25000,Rajasthan,2026-10-27,Online
4662,ONGC Scholars Program 4662,ONGC Foundation,Merit + Need,Postgraduate,84,300000,25000,Rajasthan,2026-09-07,Online/Offline
